	scenario_id	timespan	ego_v_init	ego_acc_init	l_rel_pos_init	p_rel_pos_init	ll_rel_pos_init	pl_rel_pos_init	lr_rel_pos_init	pr_rel_pos_init	surr_veh_count_init	ego_acc_min	ego_breaktime_max	ego_v_end	l_rel_pos_end	p_rel_pos_end	ll_rel_pos_end	pl_rel_pos_end	lr_rel_pos_end	pr_rel_pos_end	surr_veh_count_end	ego_lane_change_ts	ego_lane_change	cut_in_ts	cut_in_dir	cut_in_dist_reduced	min_dhw	ego_v_min_dhw	ego_acc_min_dhw	l_rel_pos_min_dhw	p_rel_pos_min_dhw	ll_rel_pos_min_dhw	pl_rel_pos_min_dhw	lr_rel_pos_min_dhw	pr_rel_pos_min_dhw	surr_veh_count_min_dhw	ego_breaktime_until_min_dhw	min_thw	ego_v_min_thw	ego_acc_min_thw	l_rel_pos_min_thw	p_rel_pos_min_thw	ll_rel_pos_min_thw	pl_rel_pos_min_thw	lr_rel_pos_min_thw	pr_rel_pos_min_thw	surr_veh_count_min_thw	ego_breaktime_until_min_thw	min_ttc	ego_v_min_ttc	ego_acc_min_ttc	l_rel_pos_min_ttc	p_rel_pos_min_ttc	ll_rel_pos_min_ttc	pl_rel_pos_min_ttc	lr_rel_pos_min_ttc	pr_rel_pos_min_ttc	surr_veh_count_min_ttc	ego_breaktime_until_min_ttc
2315	MPP_DEU_LocationA-38_T2052F25091_T-1	3.2	33.2994	-0.4875	-1.0	22.2905	-1.0	-1.0	38.4334	7.3387	3	-0.5075	3.2	32.3654	39.8142	60.7129	-1.0	22.3179	51.4276	21.6925	5	1.96	1	-1.0	0	-1.0	39.4383	32.6935	-0.2575	38.9833	15.8995	-1.0	22.7618	61.9502	37.7099	5	1.96	1.2063	32.6935	-0.2575	38.9833	15.8995	-1.0	22.7618	61.9502	37.7099	5	1.96	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
2316	MPP_DEU_LocationA-38_T2054F25117_T-1	3.2	36.1603	-0.0025	86.88	25.892	83.4293	-1.0	-1.0	-1.0	3	-0.0025	0.04	36.58	-1.0	31.9011	-1.0	-1.0	-1.0	-1.0	1	-1.0	0	-1.0	0	-1.0	83.005	36.32	0.0	83.36	27.6884	82.6757	-1.0	-1.0	-1.0	3	0.0	2.2854	36.32	0.0	83.36	27.6884	82.6757	-1.0	-1.0	-1.0	3	0.0	27.3555	36.32	0.0	83.36	27.6884	82.6757	-1.0	-1.0	-1.0	3	0.0
2317	MPP_DEU_LocationA-38_T2062F25263_T-1	3.2	26.2501	-0.5	-1.0	40.071	-1.0	4.3381	-1.0	-1.0	2	-0.5025	3.2	25.1701	-1.0	47.7202	13.684	84.7069	-1.0	-1.0	3	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
2318	MPP_DEU_LocationA-38_T2072F25358_T-1	3.2	36.4239	0.2525	30.0706	-1.0	-1.0	-1.0	-1.0	-1.0	1	-0.005	0.04	37.1738	-1.0	-1.0	-1.0	-1.0	17.6069	-1.0	1	1.96	-1	-1.0	0	-1.0	22.8254	36.9185	0.25	22.5754	-1.0	-1.0	-1.0	-1.0	-1.0	1	0.0	0.6183	36.9185	0.25	22.5754	-1.0	-1.0	-1.0	-1.0	-1.0	1	0.0	4.5411	36.9185	0.25	22.5754	-1.0	-1.0	-1.0	-1.0	-1.0	1	0.0
2319	MPP_DEU_LocationA-38_T2077F25332_T-1	3.2	35.9562	0.01	-1.0	-1.0	-1.0	-1.0	-1.0	62.4703	1	-0.0125	0.04	36.3077	-1.0	-1.0	-1.0	-1.0	-1.0	74.7163	1	1.4000000000000001	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
2320	MPP_DEU_LocationA-38_T2079F25594_T-1	3.2	22.983	0.0025	-1.0	18.7036	23.5311	16.7884	-1.0	-1.0	3	-0.26	0.24	22.9266	27.889	-1.0	6.2683	-1.0	-1.0	17.8198	3	1.76	-1	-1.0	0	-1.0	25.8373	22.7559	0.0	25.7873	-1.0	19.8723	8.1702	-1.0	17.8439	4	0.0	1.1354	22.7559	0.0	25.7873	-1.0	19.8723	8.1702	-1.0	17.8439	4	0.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
2321	MPP_DEU_LocationA-38_T2083F25569_T-1	3.2	28.1182	0.2625	-1.0	43.3425	11.0261	-1.0	-1.0	21.7215	3	0.0	0.0	28.9328	27.1819	-1.0	-1.0	-1.0	-1.0	6.4603	2	1.36	-1	-1.0	0	-1.0	18.4174	28.4605	0.25	18.1674	-1.0	-1.0	-1.0	-1.0	37.8886	2	0.0	0.6471	28.4605	0.25	18.1674	-1.0	-1.0	-1.0	-1.0	37.8886	2	0.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
2322	MPP_DEU_LocationA-38_T2084F25384_T-1	3.2	32.221	0.2525	40.984	-1.0	-1.0	-1.0	66.9744	-1.0	2	-0.01	0.08	33.1533	-1.0	-1.0	-1.0	-1.0	14.1055	-1.0	1	1.92	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
2323	MPP_DEU_LocationA-38_T2103F25747_T-1	3.2	33.2899	0.25	-1.0	46.9324	-1.0	-1.0	-1.0	28.0344	2	-0.0075	0.08	33.7204	-1.0	46.2158	-1.0	37.7143	25.4363	15.2718	4	0.16	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
2324	MPP_DEU_LocationA-38_T2124F26035_T-1	3.2	31.99	-0.25	43.8999	41.6973	27.314	47.8043	-1.0	85.3602	5	-0.75	3.2	30.323	-1.0	40.7862	-1.0	39.5317	75.3933	-1.0	3	-1.0	0	-1.0	0	-1.0	41.8591	31.69	-0.5	43.5291	41.9082	29.4208	46.8	-1.0	83.1761	5	0.64	1.3196	31.98	-0.5	43.8696	41.7173	27.4321	47.7446	-1.0	85.2206	5	0.04	56.3086	31.99	-0.25	43.8999	41.6973	27.314	47.8043	-1.0	85.3602	5	0.0
2325	MPP_DEU_LocationA-38_T2126F26078_T-1	3.2	35.3101	0.0	71.1328	-1.0	-1.0	-1.0	4.4422	-1.0	2	0.0	0.0	35.9594	-1.0	-1.0	-1.0	-1.0	-1.0	17.3014	1	-1.0	0	-1.0	0	-1.0	69.3442	35.56	0.25	69.2892	-1.0	-1.0	-1.0	69.2892	6.285	3	0.0	1.9501	35.56	0.25	69.2892	-1.0	-1.0	-1.0	69.2892	6.285	3	0.0	25.2109	35.8341	0.0025	91.4508	-1.0	-1.0	-1.0	66.9817	12.9744	3	0.0
2326	MPP_DEU_LocationA-38_T2154F26243_T-1	3.2	30.9562	-0.235	48.0936	-1.0	17.6115	-1.0	-1.0	-1.0	2	-0.25	0.32	30.882	18.8215	77.2227	8.8406	32.036	20.7724	-1.0	5	1.72	-1	-1.0	0	-1.0	17.919	30.8353	-0.01	18.074	74.6387	6.0518	37.0568	33.1314	-1.0	5	0.08	0.5811	30.8353	-0.01	18.074	74.6387	6.0518	37.0568	33.1314	-1.0	5	0.08	2.6462	30.8358	-0.0125	33.4658	-1.0	18.0701	74.5601	-1.0	-1.0	3	0.04
2327	MPP_DEU_LocationA-38_T2180F26699_T-1	3.2	29.4441	0.25	31.7023	-1.0	9.5854	-1.0	25.0186	38.1749	4	-0.0075	0.04	29.8339	21.2322	-1.0	-1.0	-1.0	17.746	-1.0	2	2.04	-1	-1.0	0	-1.0	16.9468	29.6371	-0.005	16.8968	-1.0	-1.0	-1.0	22.6963	-1.0	2	0.0	0.5718	29.6371	-0.005	16.8968	-1.0	-1.0	-1.0	22.6963	-1.0	2	0.0	2.7675	29.6271	0.25	22.8833	-1.0	16.7705	-1.0	14.6272	49.5224	4	0.04
2328	MPP_DEU_LocationA-38_T2186F26777_T-1	3.2	37.0139	0.255	-1.0	43.631	76.0899	95.0732	-1.0	16.1122	4	0.245	0.0	38.0734	67.1843	69.7093	-1.0	-1.0	-1.0	28.1247	3	1.32	-1	-1.0	0	-1.0	66.7793	38.0734	0.0	67.1843	69.7093	-1.0	-1.0	-1.0	28.1247	3	0.0	1.754	38.0734	0.0	67.1843	69.7093	-1.0	-1.0	-1.0	28.1247	3	0.0	17.9827	38.0734	0.0	67.1843	69.7093	-1.0	-1.0	-1.0	28.1247	3	0.0
2329	MPP_DEU_LocationA-38_T2209F27169_T-1	3.2	30.6457	0.265	-1.0	19.5649	6.7435	-1.0	-1.0	87.9756	3	0.265	0.0	32.3669	18.261	-1.0	-1.0	-1.0	-1.0	9.7717	2	1.4000000000000001	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
2330	MPP_DEU_LocationA-38_T2226F27331_T-1	3.2	33.2003	0.0	31.2601	-1.0	-1.0	45.8587	4.5001	42.3952	4	-0.25	0.12	33.3801	31.1807	-1.0	-1.0	30.654	48.1529	33.0544	4	-1.0	0	-1.0	0	-1.0	31.2053	33.15	0.0	30.6503	-1.0	-1.0	39.0401	65.0411	15.9302	4	0.0	0.9413	33.15	0.0	30.6503	-1.0	-1.0	39.0401	65.0411	15.9302	4	0.0	29.5967	33.2003	0.0	31.2601	-1.0	-1.0	45.8587	4.5001	42.3952	4	0.0
2331	MPP_DEU_LocationA-38_T2233F27466_T-1	3.2	35.7	0.0	-1.0	90.19	-1.0	92.7541	-1.0	78.0497	3	-0.25	0.08	35.3301	-1.0	-1.0	-1.0	99.5211	-1.0	-1.0	1	-1.0	0	-1.0	0	-1.0	87.405	35.48	0.0	86.75	-1.0	-1.0	95.9489	-1.0	96.0724	3	0.04	2.4635	35.48	0.0	86.75	-1.0	-1.0	95.9489	-1.0	96.0724	3	0.04	25.8457	35.54	-0.25	88.03	-1.0	-1.0	95.0708	-1.0	91.2067	3	0.0
2332	MPP_DEU_LocationA-38_T2249F27664_T-1	3.2	35.4402	0.25	-1.0	-1.0	66.078	8.9869	-1.0	42.1114	3	0.0	0.0	35.7799	-1.0	12.3351	-1.0	-1.0	-1.0	-1.0	1	2.6	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
2333	MPP_DEU_LocationA-38_T2284F27926_T-1	3.2	30.0254	0.505	12.1569	-1.0	-1.0	-1.0	47.9203	13.1334	3	-0.01	0.04	31.4163	39.0212	28.5101	12.8149	48.9616	71.0627	64.3279	6	1.44	1	-1.0	0	-1.0	11.9608	30.7086	0.51	11.9608	45.0465	-1.0	-1.0	44.8131	18.8341	4	0.0	0.3891	30.7493	0.51	11.9651	45.1914	-1.0	-1.0	44.599	19.2222	4	0.0	9.9461	31.4163	0.0	39.0212	28.5101	12.8149	48.9616	71.0627	64.3279	6	0.0
2334	MPP_DEU_LocationA-38_T2296F28286_T-1	3.2	32.08	-0.25	-1.0	29.4711	-1.0	5.3481	-1.0	-1.0	2	-0.25	0.04	31.91	-1.0	33.613	-1.0	40.1792	-1.0	-1.0	2	-1.0	0	-1.0	0	-1.0	72.0811	32.0001	0.0	71.9811	31.1934	11.5707	47.5836	-1.0	-1.0	4	0.0	2.2525	32.0001	0.0	71.9811	31.1934	11.5707	47.5836	-1.0	-1.0	4	0.0	85.951	32.07	-0.25	72.8513	29.7313	6.1893	53.2173	-1.0	-1.0	4	0.0
2335	MPP_DEU_LocationA-38_T2313F28439_T-1	3.2	31.3024	0.2575	24.5165	85.3107	8.195	50.8431	-1.0	58.7121	5	-0.5075	2.24	30.7541	13.6645	32.6046	-1.0	-1.0	26.3905	86.0423	4	1.72	-1	-1.0	0	-1.0	10.5731	31.0528	-0.5075	10.6731	40.616	-1.0	-1.0	24.6262	86.1607	4	0.76	0.3405	31.0528	-0.5075	10.6731	40.616	-1.0	-1.0	24.6262	86.1607	4	0.76	103.6644	31.3232	0.0	24.473	85.4313	8.3953	49.9153	-1.0	59.92	5	0.0
2336	MPP_DEU_LocationA-38_T2316F28393_T-1	3.2	35.3391	0.265	14.7839	30.7601	-1.0	-1.0	71.5114	20.2939	4	-0.51	1.56	35.334	56.0302	54.2746	-1.0	11.3433	8.7912	41.0071	5	1.84	1	-1.0	0	-1.0	13.725	35.481	0.0175	14.13	31.5887	-1.0	-1.0	68.865	26.0619	4	0.0	0.3868	35.481	0.0175	14.13	31.5887	-1.0	-1.0	68.865	26.0619	4	0.0	8.7288	35.481	0.0175	14.13	31.5887	-1.0	-1.0	68.865	26.0619	4	0.0
2337	MPP_DEU_LocationA-38_T2323F28360_T-1	3.2	25.0906	0.5075	20.9775	-1.0	29.5002	-1.0	-1.0	-1.0	2	0.245	0.0	26.8439	44.5119	51.0151	79.4827	90.4801	14.9543	64.632	6	1.96	-1	-1.0	0	-1.0	23.9631	26.2013	0.4925	17.7481	61.255	39.1569	60.2953	-1.0	-1.0	4	0.0	0.9146	26.2013	0.4925	17.7481	61.255	39.1569	60.2953	-1.0	-1.0	4	0.0	3.4032	26.2013	0.4925	17.7481	61.255	39.1569	60.2953	-1.0	-1.0	4	0.0
2338	MPP_DEU_LocationA-38_T232F2939_T-1	3.2	29.0205	0.5125	40.9906	22.5521	9.1293	-1.0	85.9207	10.895	5	0.26	0.0	31.1439	22.5223	21.873	-1.0	-1.0	25.0678	57.6287	4	1.96	-1	-1.0	0	-1.0	18.3714	30.1531	0.735	18.1164	21.5809	-1.0	-1.0	31.7622	57.9846	4	0.0	0.6093	30.1531	0.735	18.1164	21.5809	-1.0	-1.0	31.7622	57.9846	4	0.0	4.9012	30.1234	0.7425	31.979	57.9835	17.9608	21.5709	73.711	23.8056	6	0.0
2339	MPP_DEU_LocationA-38_T234F2950_T-1	3.2	29.8927	0.0075	22.2215	36.6126	33.0983	-1.0	10.4739	81.1104	5	0.0	0.0	30.7329	22.1533	-1.0	-1.0	-1.0	44.5724	35.5172	3	1.32	-1	1.52	-1	17.8739	21.056	30.2456	0.24	21.561	-1.0	-1.0	-1.0	52.8954	36.4033	3	0.0	0.694	30.4876	0.2375	21.6625	-1.0	-1.0	-1.0	48.5616	36.0144	3	0.0	25.8907	29.8927	0.0075	22.2215	36.6126	33.0983	-1.0	10.4739	81.1104	5	0.0
2340	MPP_DEU_LocationA-38_T2353F28685_T-1	3.2	34.7245	0.005	-1.0	30.6116	-1.0	-1.0	94.726	26.9984	3	-0.005	0.04	35.1445	-1.0	60.1363	-1.0	30.506	-1.0	10.3052	3	1.24	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
2341	MPP_DEU_LocationA-38_T253F3113_T-1	3.2	34.7637	0.5075	28.6203	-1.0	9.051	-1.0	-1.0	-1.0	2	0.485	0.0	36.5663	20.1867	-1.0	-1.0	-1.0	12.793	47.7514	3	1.8	-1	-1.0	0	-1.0	16.0133	35.7982	0.4975	15.6583	-1.0	-1.0	-1.0	19.7388	44.7304	3	0.0	0.4473	35.7982	0.4975	15.6583	-1.0	-1.0	-1.0	19.7388	44.7304	3	0.0	3.0441	35.7782	0.5	19.9532	44.6375	15.5259	-1.0	-1.0	71.7656	4	0.0
2342	MPP_DEU_LocationA-38_T254F3296_T-1	3.2	34.7436	0.2525	47.0611	70.5916	59.7884	-1.0	95.7182	89.0878	5	-0.005	0.04	35.3543	-1.0	-1.0	-1.0	-1.0	31.3382	78.6513	2	2.0	-1	-1.0	0	-1.0	38.0313	35.1491	0.25	38.0813	75.5244	65.783	-1.0	75.6252	-1.0	4	0.0	1.082	35.1491	0.25	38.0813	75.5244	65.783	-1.0	75.6252	-1.0	4	0.0	6.5697	35.1491	0.25	38.0813	75.5244	65.783	-1.0	75.6252	-1.0	4	0.0
2343	MPP_DEU_LocationA-38_T263F3492_T-1	3.2	21.8664	0.2575	-1.0	19.64	14.9234	74.3135	-1.0	-1.0	3	0.24	0.0	22.8587	31.4128	49.8144	62.4328	-1.0	-1.0	17.2303	4	1.76	-1	-1.0	0	-1.0	21.4699	22.465	0.25	23.9449	59.7797	40.7561	-1.0	-1.0	19.2511	4	0.0	0.9557	22.465	0.25	23.9449	59.7797	40.7561	-1.0	-1.0	19.2511	4	0.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
2344	MPP_DEU_LocationA-38_T273F3598_T-1	3.2	30.0223	0.505	-1.0	42.7757	79.7051	-1.0	-1.0	18.3927	3	0.505	0.0	32.3028	-1.0	97.7403	-1.0	-1.0	-1.0	-1.0	1	1.4000000000000001	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
2345	MPP_DEU_LocationA-38_T275F3458_T-1	3.2	33.5429	0.2525	59.4837	-1.0	28.6614	-1.0	73.9131	41.3828	4	0.0	0.0	34.3656	32.2512	-1.0	-1.0	-1.0	31.2521	-1.0	2	1.8	-1	-1.0	0	-1.0	31.0626	33.9287	0.2575	31.0126	-1.0	-1.0	-1.0	43.8174	99.7561	3	0.0	0.9155	33.9287	0.2575	31.0126	-1.0	-1.0	-1.0	43.8174	99.7561	3	0.0	4.2333	33.9087	0.5	44.1559	99.7055	30.9653	-1.0	56.4603	58.0557	5	0.0
2346	MPP_DEU_LocationA-38_T27F312_T-1	3.2	32.969	0.505	49.528	23.9024	13.7909	-1.0	9.4224	76.65	5	0.24	0.0	34.2728	-1.0	24.8902	-1.0	-1.0	-1.0	-1.0	1	1.8800000000000001	-1	-1.0	0	-1.0	27.1022	33.7415	0.2425	27.2522	-1.0	-1.0	-1.0	34.4109	24.5149	3	0.0	0.8032	33.7415	0.2425	27.2522	-1.0	-1.0	-1.0	34.4109	24.5149	3	0.0	2.989	33.7217	0.495	34.7374	24.4853	26.9656	-1.0	-1.0	11.0859	4	0.0
2347	MPP_DEU_LocationA-38_T281F3565_T-1	3.2	36.8403	-0.5	-1.0	48.9202	-1.0	-1.0	4.241	15.4531	3	-1.0	3.2	34.4291	-1.0	25.9993	-1.0	-1.0	-1.0	17.682	2	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
2348	MPP_DEU_LocationA-38_T299F3735_T-1	3.2	34.5195	-0.245	-1.0	23.8218	-1.0	25.0315	-1.0	14.412	3	-0.505	2.04	33.855	-1.0	43.6562	-1.0	17.2586	-1.0	-1.0	2	2.0	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
2349	MPP_DEU_LocationA-38_T30F258_T-1	3.2	33.1104	0.0	24.2252	98.8309	21.7783	-1.0	52.323	34.0093	5	-0.2525	0.16	33.0545	24.2187	-1.0	45.3709	84.6079	23.2174	61.756	5	-1.0	0	-1.0	0	-1.0	24.155	32.88	0.0	23.8	92.09	33.0604	-1.0	37.4022	48.1002	5	0.08	0.7344	32.89	-0.25	23.8	92.2797	32.7527	-1.0	37.7599	47.7507	5	0.04	115.2528	33.0105	-0.25	24.0225	96.1026	26.3795	-1.0	45.8914	40.0007	5	0.04
2350	MPP_DEU_LocationA-38_T324F4106_T-1	3.2	24.9735	0.005	-1.0	48.1034	41.9876	-1.0	-1.0	-1.0	2	-0.2575	0.16	24.7436	83.4479	-1.0	77.9242	-1.0	-1.0	42.1159	3	1.8	-1	-1.0	0	-1.0	66.5308	24.8268	-0.0075	72.6958	-1.0	61.996	-1.0	-1.0	44.7252	3	0.04	2.6798	24.8268	-0.0075	72.6958	-1.0	61.996	-1.0	-1.0	44.7252	3	0.04	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
2351	MPP_DEU_LocationA-38_T325F4075_T-1	3.2	35.7226	0.2525	-1.0	21.12	-1.0	-1.0	-1.0	22.7451	2	-0.005	0.08	36.1532	-1.0	-1.0	-1.0	-1.0	-1.0	10.6458	1	1.32	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
2352	MPP_DEU_LocationA-38_T333F4265_T-1	3.2	35.6763	0.25	-1.0	-1.0	-1.0	49.5988	92.5939	51.5834	3	0.0	0.0	36.4911	-1.0	94.3637	-1.0	-1.0	-1.0	-1.0	1	0.88	1	-1.0	0	-1.0	91.6001	35.8861	0.25	91.3951	67.3979	-1.0	-1.0	-1.0	-1.0	2	0.0	2.5525	35.8861	0.25	91.3951	67.3979	-1.0	-1.0	-1.0	-1.0	2	0.0	85.1029	35.8463	0.0	91.5776	64.8031	-1.0	-1.0	-1.0	-1.0	2	0.0
2353	MPP_DEU_LocationA-38_T349F4433_T-1	3.2	27.6747	1.005	46.6848	68.4334	13.3942	48.682	51.1331	23.5477	6	-0.005	0.04	30.1352	20.2662	28.7863	-1.0	-1.0	41.4451	72.2411	4	1.8800000000000001	-1	-1.0	0	-1.0	19.236	29.4995	0.75	18.886	35.5488	-1.0	-1.0	44.7774	69.711	4	0.0	0.6521	29.4995	0.75	18.886	35.5488	-1.0	-1.0	44.7774	69.711	4	0.0	20.0796	29.4698	0.7425	44.856	69.6502	18.8192	35.7804	42.5332	33.6591	6	0.0
2354	MPP_DEU_LocationA-38_T374F4718_T-1	3.2	33.6713	0.5075	30.7615	52.7	-1.0	-1.0	18.773	9.6384	4	0.225	0.0	34.9753	-1.0	-1.0	-1.0	-1.0	19.8062	59.0651	2	1.8	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
2355	MPP_DEU_LocationA-38_T390F4923_T-1	3.2	29.2562	0.26	20.7381	85.3023	-1.0	-1.0	16.5721	20.2722	4	-0.0125	0.72	29.7762	18.2277	23.0329	14.175	73.8502	23.7211	82.119	6	1.2	1	-1.0	0	-1.0	17.3468	29.6252	0.26	17.2468	20.2951	18.3745	80.534	36.9589	69.3151	6	0.0	0.5855	29.6252	0.26	17.2468	20.2951	18.3745	80.534	36.9589	69.3151	6	0.0	6.3027	29.6152	0.25	18.4693	80.6832	-1.0	-1.0	17.2324	20.2607	4	0.0
2356	MPP_DEU_LocationA-38_T404F4973_T-1	3.2	24.2501	0.0	21.35	26.5559	10.017	30.3162	43.8391	-1.0	5	-0.5	1.28	23.68	21.36	25.3443	39.1529	12.5864	43.7618	73.4689	6	-1.0	0	-1.0	0	-1.0	24.8913	24.1301	-0.25	21.0513	26.134	24.3086	21.2401	42.9513	71.956	6	0.04	1.0298	24.2101	0.0	21.0904	26.3031	19.3474	24.0809	43.033	71.2544	6	0.04	61.3074	24.2501	0.0	21.34	26.5359	10.6445	29.8169	43.7397	-1.0	5	0.0
2357	MPP_DEU_LocationA-38_T412F5183_T-1	3.2	26.3964	0.505	26.1619	50.0659	47.0812	-1.0	90.6099	31.3216	5	0.245	0.0	28.0726	46.1131	99.7571	-1.0	-1.0	25.6182	51.2615	4	2.0	-1	-1.0	0	-1.0	26.1017	27.5777	0.4925	26.0017	50.4892	46.2905	-1.0	85.2367	38.4458	5	0.0	0.9465	27.5777	0.4925	26.0017	50.4892	46.2905	-1.0	85.2367	38.4458	5	0.0	98.7194	27.5777	0.4925	26.0017	50.4892	46.2905	-1.0	85.2367	38.4458	5	0.0
2358	MPP_DEU_LocationA-38_T444F5437_T-1	3.2	35.05	-0.25	-1.0	-1.0	-1.0	-1.0	-1.0	59.0054	1	-0.25	0.2	34.5911	-1.0	-1.0	-1.0	-1.0	-1.0	72.775	1	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
2359	MPP_DEU_LocationA-38_T44F421_T-1	3.2	33.9422	0.255	40.3729	78.4362	33.7418	-1.0	88.8097	39.0301	5	-0.0025	0.04	34.4958	35.0557	-1.0	-1.0	-1.0	23.3927	84.9723	3	2.12	-1	-1.0	0	-1.0	29.363	34.2765	0.25	29.208	82.6928	34.5922	-1.0	70.1138	61.26	5	0.0	0.8567	34.2765	0.25	29.208	82.6928	34.5922	-1.0	70.1138	61.26	5	0.0	4.641	34.2765	0.25	29.208	82.6928	34.5922	-1.0	70.1138	61.26	5	0.0
2360	MPP_DEU_LocationA-38_T450F5635_T-1	3.2	36.0903	0.25	-1.0	-1.0	-1.0	20.2334	-1.0	-1.0	1	0.0	0.0	36.8102	-1.0	-1.0	-1.0	7.0317	-1.0	-1.0	1	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
